"non-IPS adjusted","IPS adjusted","Intracellular Protein Score"
-52.156394732131,18.8834988169156,23990.6316227481
-46.945604386084,-4.62974441156275,23979.2484420491
-58.8926943654775,31.0413847590826,24567.5824549668
-23.7178627758645,60.7130351568346,25136.3612078344
-9.72620306804404,-8.23466288743869,25066.1612241569
-53.513758589635,-3.67114258290837,24426.3163046859
-38.0749150678915,-10.1366857739303,24265.3741966685
23.6081486902358,-0.383802609637874,25535.4397434942
-19.9793427154567,-2.08137192882809,24966.6622789161
-29.0238291942394,-24.6605035866908,24856.319540485
-42.0391655259859,-0.716449435103836,24459.1809116626
-49.2846092219038,-16.9252166757855,23824.9941656583
44.6655658238925,-27.7128777457642,25592.3120723784
-7.74338295565241,-27.6247568217862,24577.4559452488
-51.2427012248284,-2.10000389497155,24328.8999437037
-45.6203622971492,13.7747629934695,24259.2380416145
-24.53471247441,-60.4449098444609,24455.6461769324
4.15199121236644,-7.68268769970621,25208.9106632125
-39.7067416386701,4.86995007213627,24469.3817350722
17.723830388402,27.6660757901665,25688.1277805894
17.6552012107003,-5.58451020901533,25385.5214527741
222.692193933295,-20.2347654755742,30756.9882282071
-29.9585703333163,11.2411859544893,25185.1736437247
-60.2339530893786,-9.88219121389068,23890.5633567454
109.873734998499,-89.7339251667118,26300.7358376828
-27.2074585849735,19.2719535594376,24721.3444072751
-6.95245856300357,51.4789639852841,25592.2556236766
-44.0584266333391,40.2096048929255,24330.9075155504
-22.7837047238439,-5.69361024891624,24699.7366633765
16.6996515714237,19.7499630809267,25592.0564473538
2.51427385784978,-1.15859029380997,25263.9029977076
-76.9131739476677,0.556989298896921,24019.9089985137
4.90294865683452,12.3536326516734,25330.7749864119
-30.1199532291139,0.81307414877468,25028.4411506352
-22.9915274293775,-6.18221177279815,24873.9748709762
-13.1008208033421,9.89503908013258,25009.2908094417
-25.0558658307719,7.36817745718443,24544.2619963543
2.00622307411366,19.9083684914264,25786.1626149788
-34.1342479684815,-0.16436037430473,24627.4929487394
45.0265933499528,20.337556752177,26417.2023369078
-16.4311840704036,22.1140074399,25718.7008561802
-25.3996215857645,-9.21348861765941,24969.6945905431
-32.6013171680113,28.987941860252,24994.3708833088
52.248548688502,1.40083971460007,25779.265013855
37.3435558372941,-5.63364979136621,25686.9943646003
25.0753416214079,26.5792868465932,25941.6899498101
-10.7453151289357,38.9955602170951,25286.0364607971
7.38104434017687,28.8740238396312,25575.9260628976
-30.1434673989464,28.8286129799536,24467.8174923773
71.4304773572702,36.3290672206547,27079.422733807
-34.6018970936396,12.2991701778951,24796.9942111959
161.356880395826,-4.86852424415244,28437.1794315913
38.6494246147606,34.5953319613086,26048.4226602642
-23.4633330069325,10.8597925260483,25211.9388851935
20.5256597710156,-18.8045253533539,25913.9787714996
-37.8810486867478,35.2883616160393,24536.1725382936
43.7919046361175,45.6865483403436,26854.2071246003
83.5000437276207,74.0471696463169,28496.9128912563
90.6090951416619,27.961727030489,27084.656002943
-87.5465296341537,-5.48025008974907,23233.6376421078
-74.7304965093335,-42.9192232081118,23689.014606118
-44.8777729983766,-10.0150413133307,24341.6442053342
-15.7216173063172,9.44042937224529,24757.3425663669
-176.605647615861,-39.034455652473,22116.8446136814
-54.2421547139542,-38.496926755339,23571.8787550307
27.5484726562674,52.6507606222194,26362.6417043633
-35.0664704947372,-26.2551698540995,24230.3757947303
-219.608347492921,35.3141046953826,21820.5076314741
14.741796243534,-18.6691736804358,25375.0427244371
-30.2537053739445,-7.35022625257635,24784.9413161994
37.5726919878589,66.0890798925135,25993.275068393
35.2706736185348,23.3845048307436,25832.8429463407
37.9498019881377,-9.02997332744271,26329.1102905236
-33.8545832851112,9.00669802240067,24437.7574676985
-54.3147485466569,-41.6506652685422,24275.6189960899
283.35110794201,-101.268695318453,29471.7126575484
9.4608321963321,31.7904196105656,25774.3256576885
-6.97613396482922,14.5563836001944,25168.1538530078
5.68912212767084,-15.5195092948513,25227.9214523579
-22.5408013778424,-23.0975912501953,25307.5299886795
-31.9616913040375,-51.9481253236884,25003.5034155068
20.9137401521223,15.2696575382267,26364.417338633
-76.5306416187314,-37.0383045361209,24456.3001577721
-12.2063134336514,-23.1803717572509,24855.2450750984
19.8655355206673,-33.1059731247891,25627.1524867223
16.1897803436637,-23.9850571603289,25272.529153703
-36.6418761393634,-55.2043176830496,24144.0240371611
-29.6714022657046,-17.3869803747906,25299.0366879271
-6.5946654246217,-15.8867812953323,25437.8697394534
22.6659941313864,5.72323390628243,26067.8819844919
44.2722309526105,11.3001502430246,26872.1828814579
-33.1825304960119,4.13942040012586,24689.5675112706
-68.722196043786,-41.3585632516468,24428.2500787145
-17.0413352359958,-62.0192261201726,24829.5383505773
28.6640023386885,18.1217069961805,26949.9013962671
-23.9058706961207,-12.1455497446393,25211.1795314324
-48.4682935711815,-35.861662915199,25049.7376448542
48.0702539178646,80.5013807062882,27257.977859011
-31.6218057296322,-6.52095749302034,24217.3212148194
34.9453300959166,41.4062324643374,26688.4894925857
-32.0693059479728,0.480228310035495,24411.0014844434
112.912906317587,-18.6098825508056,27745.6948838188
-46.8113346141102,-8.43173655256738,24249.7229968693
29.7403931305265,-8.78561573173156,25633.1210434978
-19.0746271228242,-12.8675316045933,24601.8309458665
35.3155807637107,55.3696388432052,26437.4795444617
-34.7349604739673,-44.265294262693,24612.3286025908
-6.45359149962078,37.4658658862539,24877.4180275286
26.3715756033762,48.9625120414917,26160.1585094398
16.3084197190494,-46.854488716101,25600.673306703
-40.5522279980273,-29.1412909774695,24515.6615038316
-19.7242170991076,20.0471932589525,24603.9039537256
-25.243508130213,-0.539358235423442,24587.9588321879
2.90930011740253,27.592610836464,25755.7571523885
13.8908943867646,12.3640755694164,25361.8363431527
-49.6616125942486,-24.0460775797328,24430.905371904
-35.9435464781013,23.6565778073401,25017.7418030382
20.4535351184323,10.5342831673032,25935.0596440285
-41.9058469718509,25.531454007706,24217.7264161498
-45.4004971117987,-20.0294364294185,24276.0061260538
-26.0460052483128,-19.8878516370423,24353.7562068199
20.1408133089396,-5.17259587805398,26019.3958640048
-29.405664003287,-3.95552035817572,24635.2841948005
-45.1611050031973,5.74143709901999,24273.4054870703
-46.0962663789049,20.9715547089734,24653.593274835
14.0256473147228,51.0041997119582,26160.4011036841
40.9182746639066,27.0948333039273,26708.8956924208
-134.972833536044,17.2771927276799,22485.697923495
33.5578259437697,-18.2590243360475,25731.6172334421
33.7537580704146,-29.781422908045,25877.9443356476
-64.1808002487702,25.8397418035815,24539.930979118
13.8371651988429,28.7750160906099,25886.7554808321
-40.7181128633681,30.9317552031928,24864.8590857956
-5.06653875301165,11.4785435099337,25006.1441230163
-50.6312497417068,7.01063388797312,24054.3723649354
0.291361243101035,-0.792491178493316,25124.8875876419
-36.8479027536008,2.99823705848488,24257.9333707914
-4.47429026493813,-0.00591066452899553,25247.1147363131
7.07074647524967,55.8163162522337,26017.6879048449
-32.494940829707,16.4685193628355,24645.2702284673
-27.8814142337106,16.4115306523541,25039.6635998285
-48.6013783104418,15.6640845582671,24789.747435494
-22.9685664969997,13.1764468225059,24966.6779735399
-38.4468647177234,-13.0396129279183,24535.972889258
-53.796509444685,-10.3143916916327,23979.2415297932
19.7111283662915,47.0764602374212,25620.9985747964
1.23265499227071,50.8372870745785,26048.2450069238
-15.2922692475747,5.45399190677362,24729.3871434225
14.5389442885753,9.64034315386708,25936.0813913071
-53.077887769098,1.08239150529309,24131.5434075598
-33.6593554610748,11.6507552424869,24459.0509799893
-61.5972080201486,7.24312466644668,23996.2739175449
-56.2947821898772,-30.8831690598885,24082.2029876768
-4.23322205482888,70.708657640618,25927.7321070014
-24.9270773876851,7.72301828754117,24687.5798000612
-24.7846546851597,39.5188505498586,24823.9501674233
-18.4156994453346,46.3789894677138,25542.0920456675
59.7801870980125,-16.5959363607547,26949.499273931
55.4746512139677,14.4335254465405,26560.0684569101
-48.4501050981787,4.99766075264469,23902.7383324341
-27.7210155330899,11.8020132818423,25099.1871866097
-93.7753845203442,4.3511593332302,23745.9746281536
-12.9792260513497,51.8196787978257,25119.6035440467
-3.05031581453396,-8.26283349815753,24854.9609688887
21.6637519184901,29.7669949918045,26023.778651824
42.8986122188399,40.5855235284988,25726.368738828
16.4589242738344,39.6922960959071,26089.1303218906
18.6662035911128,-31.320344528328,25311.384063912
-25.0705930307688,4.98151633904778,24492.6249652115
-3.6987111468367,19.504286696806,25611.2305323284
-36.8729354160486,-16.7993148918653,24297.6543614285
2.22191770509003,-31.5615062810525,25397.3231602399
-59.4564151130174,7.53128872090783,24482.539689797
50.37532686573,-24.4566567349966,25644.634232668
138.964391982338,48.7510444158272,28407.6300078001
-24.2900324041136,-15.7959617368384,24829.1411955746
11.4268972947497,-0.234225956373757,25300.4108108094
2.45241923662484,-7.14073649183944,25583.2685601728
-34.0732902886832,-6.84809613325114,24604.6228831045
-20.9722579878648,-16.0988785810989,24883.9663936661
-27.8602399543793,-61.4728496151554,24619.5643171481
-49.8250326077863,4.05957538039881,24628.696656209
-31.3765038511402,12.6817915931243,24348.7971936069
113.256637138822,-6.62444362368383,27981.6580571005
-49.6943763244316,12.7298893122746,24166.6574204271
75.8705895622586,-53.4172180830722,26535.6460888757
14.0790119674853,-48.3773537294067,25038.9074231198
54.5635869453633,-7.97215263767497,25923.1312182446
-32.548109819375,-7.87286576336366,24365.7846318131
-80.0421968687485,-21.3493663803261,23889.0828736047
15.3262144462402,-1.55220467365142,25780.6451915702
-8.86238363825964,-74.7476704462141,24615.2554745019
29.0998645102838,-67.9199750485368,25604.405342334
-31.6606257045933,9.48942225069466,24873.8731565167
-37.9985441937961,-2.60628757243557,24339.9759943778
-4.70037043927961,7.79020021573151,25408.9707860267
50.3986527879647,-46.4323142810937,26116.3995796121
42.7861259434501,8.01143250380193,26066.9667353454
80.5744315850089,-58.729081532644,26432.9570236036
2.09673275968348,-1.8717253605985,25716.5245876823
115.415602318928,8.94342893967583,27201.5950579988
-11.2298247072308,-22.7323333336344,24703.9914695041
66.4874600855713,-49.7978130165891,25883.9614754613
78.3594035492184,15.278521703074,26528.260336654
-6.65452642504469,4.30143848293288,25374.1540094182
-9.6365665746123,3.69004292462854,25237.5033987617
184.327742088181,-28.3178661751273,30327.8193839273
57.8523860035354,20.295319200639,26142.4628266808
125.860647175361,41.7446546797526,28647.0685450552
15.6804785809279,-28.1376948179324,25528.2711444941
40.976934943,-8.76369613698643,25859.0279299676
12.8431264156183,-23.3408080183632,25210.7301467171
55.7110508536025,-24.4531353706168,25625.0234375852
260.860730656852,52.0150563547663,29601.0485460672
-13.6268214316552,11.9947803325388,25112.1386867204
16.0294464260449,-23.9368020308409,25541.0703718086
5.74083582739944,-1.72910069807958,25816.492409748
-33.5319198797541,-27.7728514843843,24242.8831430814
56.0382079639096,-27.7018725709709,25837.8137973921
91.4779250578957,-35.9039564721761,26479.0913343541
79.9220254371166,-58.114415337234,26041.2131150792
12.307768447349,-51.6644528027627,25582.9971007209
-7.06923741217414,-18.4333129040518,25191.615125097
55.5473925232063,-34.7733166204299,26128.9636261909
-24.4209858289334,1.78965498605066,24607.8512297928
-42.7447836748996,-14.6234087536103,24028.3338808176
-1.14565876661669,-69.5695408765122,24707.2020428412
-39.29452101899,-44.5987105860553,24272.6428612587
-97.7464216431279,-10.1176201622575,23384.1319146901
51.2344141625916,-42.749398169126,25900.5868782273
54.3379542061121,-33.0147338023088,26583.5410539498
44.0249072340485,-11.3431053830535,26052.4391878526
141.841022767486,81.7396419824475,28500.9970534408
-16.8458129546535,39.6209086746832,25138.2785865327
275.025745260502,-93.8866765087337,30353.6322345885
-58.5136564196246,18.8292514876513,24506.1113336037
55.7395280885383,11.0559801444872,26507.1835099362
-32.5847665279606,-29.2620925215058,24312.5224744869
-1.02954360582465,9.22924013526024,25407.2451913355
-47.8804914263533,-35.0193305291124,23935.7724857666
-25.5849042512364,-6.03540513973901,24498.2132773019
-28.4387913154001,-20.8207655411003,24756.6068877905
-46.6898386758161,1.93383331214764,23933.3843044892
-57.9330979204468,-3.06962209914971,23956.9787161454
-22.4062509309576,14.6117798248073,25073.1137462346
-7.03902070350879,4.93183598266509,25279.0905517889
53.6433538248186,-11.8178442940598,26332.393199873
6.098325961134,15.3677280448584,25149.2766357757
-66.2790568813805,32.2780911553427,24386.8732308586
37.641577625899,-18.7690543978316,25371.90131714
83.6468565880849,52.02457671835,26767.6122662178
34.5195726284893,-10.5275194490041,25744.0330980279
-24.6901674086718,-1.02266946852108,24468.4190887865
-25.535003299782,7.23962449790365,24595.9355158299
-29.2481303415984,34.0698233941902,25337.907462798
6.67297746555461,-16.9618332392273,25430.8857440845
-8.48369807057332,-26.99796793148,24657.9409770861
-14.3928131175399,-28.5311851189039,24917.4361285919
29.1247199829626,-18.7699484043549,25832.2643006432
13.6804325865197,-38.3629611632518,25102.3874224354
-20.8031370436884,17.0935620255434,24782.2434253225
161.116518947768,55.3640750871207,28889.9868961384
57.0980960980305,-45.3167484634808,26121.1053826393
33.7822618418984,-32.2901031030312,25925.5557456033
2.16686718526663,-29.6363206029599,25242.7749036521
62.4561847535638,11.0179846579028,26941.1115019533
-35.4425640377304,-21.8297911738097,24330.5786436702
-4.94974923829232,2.93726720949667,25267.2241386195
-2.17396980447032,-26.820736685784,24840.8111886748
63.8485322532443,-57.2017772735502,26758.0078619719
17.3105529978447,-26.4411124887174,25591.4911396134
19.1113954172744,7.7730841501901,26118.8259714684
-16.7040659023267,14.751439280722,25056.0941794799
-32.7553977727026,-48.8049931256089,24431.445780286
-10.218325494893,-53.1394228263048,25359.0331949017
70.7590208261891,24.5315504738972,27059.2999129823
-60.229588577533,9.88622649064973,23995.0208574908
327.033467153875,-225.294872341852,33875.7329189321
40.5026194384196,24.2249709708659,25861.1478621825
-21.1937618683655,13.7456345854972,24704.8504163062
83.751909777174,-52.2218014669956,26828.4477112884
-68.0700457984615,-3.62015893332092,24120.3648277595
-7.66413608886269,8.95209146050663,25308.360473266
-22.6041203023485,-15.856858171435,24798.4321081027
4.02019015445715,10.2215205582331,25671.3355383544
34.3615146978347,-26.4528723388693,25653.8176593928
-10.571207992834,2.10010585063741,24826.0474813208
4.91248338171126,-46.8451148035131,25236.008510996
29.6758071941376,-18.5582131096351,25520.5340687632
-9.6461997185755,38.2348309537188,25462.5677479213
66.8199406264866,7.65497581589141,26905.8098726668
15.3523327479882,-32.8200080102822,25202.75927935
62.2001270589981,-28.0480984782838,26409.2597963956
41.752807045318,44.6276257400199,27200.6246547166
21.5695819116782,31.2592905500918,25824.0091929567
-30.3400654249035,-9.83378196245499,24669.7913093441
46.7007069297194,41.6000384758407,26409.8511252828
-63.1962520236744,44.9244045980388,24250.4568724762
0.973145403192429,33.6251588246336,25632.6080013025
38.8381275025936,-20.786797327766,26048.8518539577
125.300534856604,13.310335975035,27296.7862371
96.2685276436776,-25.5637744944226,27359.3717709161
46.1555735713171,22.9078263310659,26488.4549494901
-10.6804786811791,-41.5309462298495,24659.2356691444
9.43313299067584,-24.1918794897094,25632.1834227531
-41.144989644803,-42.7685921567535,25104.8401842439
43.6975494544734,-19.7594014458629,26652.7930732917
320.509938505529,-53.6763878462673,33265.73574328
29.2110757121968,-45.5228602520245,25786.2456292158
2.12294933901596,-0.687192336126131,25655.1382312028
26.8249451556723,12.8677497105252,26300.9456153778
54.4972664719813,-22.6523039500059,26386.3843897155
37.2408653227423,20.4378176821733,26046.5656395088
-52.9824917086657,-37.1585480830767,23725.7370256719
-44.0286942148919,9.717478112169,24852.8841443842
-63.8064467415329,49.6624397786843,24724.2451138335
31.1758537046317,37.3000485079686,26479.1828318433
-19.7820666939856,0.337050425101356,25313.0314423774
-5.70456475206864,2.06200523027636,25289.6588623461
-23.7653028628805,-4.70711078226706,24465.449913969
-16.4443874942037,-22.7752497800528,24756.2745558844
-76.5586922310884,-20.4832635030923,23987.6166159549
29.1289411601388,2.27573800934869,25407.1938074718
6.22699960563723,42.6894693629225,25485.3795987506
27.8589545689463,46.5026834869248,26034.3794491848
5.42591939956393,-13.4436116926037,24954.5587092316
-20.654509756611,18.751022213083,24706.5085753184
63.8079278932801,33.3675599315015,26811.8869223929
-24.9550504191719,-8.32442467926518,24962.1931249419
-38.7695035466347,-25.3705181502824,24098.0704406061
-33.0596932361822,31.0596241191056,24573.1830795809
-50.2147378142767,-13.3762682295385,24488.3041272621
59.2275651067499,38.946612889819,27241.3941094803
-55.0631913798125,-33.0963389938983,24207.7495385719
-54.4005117836764,-32.5905226623251,24164.5708526316
-29.5261915880178,-53.7880053564223,24509.4676326818
-29.001375061373,-2.01797805564875,25084.4631232404
-3.79627093726474,-14.3804703307236,24813.2502525455
69.4180291352183,45.0564592523075,26910.3717986258
8.36446693682305,39.4428769401348,25871.8820359306
1.81353592828096,43.153470309199,25098.0776071385
-34.1515537558679,-11.6944334716754,24691.6616758661
-89.5218715448133,4.06082752907849,23670.8292043441
-26.9423346040414,18.6852289793919,24615.5596201139
-43.4746400948345,3.66222615888374,24870.9356745311
-39.7748619075171,-4.3979709955955,24676.7733868295
-38.1074405060177,-52.7365267790171,24070.8859302842
-53.0351562174063,-6.42869396368904,24026.1535325001
-67.1778500425662,24.2895864668174,23790.8875994156
-17.914434784923,-39.4109039392018,24408.4756584898
-31.7386300582672,-17.3553690608814,24617.0627481086
-60.7246292750621,-4.58209165852788,23816.3925422081
-23.3010567301402,19.6074081027607,24721.2534040624
-87.7786571972079,-27.7409511154426,23124.5149150945
-85.19463890163,2.54084692955737,23611.6224977986
-27.6553868962329,17.4934943542925,24846.9126094203
-40.5765338490178,13.5812438438491,24772.9199295664
-19.2584189795219,11.4311752396227,25124.3905926322
-69.40287494829,8.58410294655823,23860.5051172473
45.8130158174353,17.6163621039312,26310.5471149699
-57.0870114846691,-6.17047475576058,24443.0242927547
-3.28663959875545,12.1677089365915,25160.662850912
-61.933475517924,11.8731857899032,24583.1700867962
-4.12372609774376,-20.8819879042837,25740.9014232167
-66.7088482652154,5.69477018379677,24463.8062276166
-11.1254496871315,14.4360142146707,25725.3761809803
33.81270649927,-52.3371079148502,26299.7707119349
-52.5493486593489,43.2350170499812,24617.9001490569
-195.98788223667,-15.3852737991608,22918.4762097161
7.77599015151754,32.5607151850308,25895.625629094
19.5206389411674,-13.3228611651486,26176.6392756806
-54.6801585662795,-41.8565002213597,24796.4123816449
10.8667020954211,5.67600373211717,25599.9373790316
-34.5514754871531,6.12504096477145,24915.1063586219
-52.863197904206,-18.4031461279151,24296.7146301583
-85.8921237649976,16.3915916399028,23764.3641916714
-113.860095234895,12.9956068381768,23983.5704623651
-31.4117440491503,4.09240471614973,24619.0000374562
35.459213693684,66.0660151898607,27030.3706465046
-45.7351217931107,37.5248084218244,24919.4879279212
-10.3366647539981,17.0207661218923,25683.5168907486
-32.0576501452628,-0.835502806901188,24548.9574965917
0.110440342847118,56.1662991971646,25861.4345987819
3.77740881706027,48.3344902734039,25855.131881206
28.2472443497629,-9.96348188504012,25845.5348667711
-0.672966158336403,64.2839443397379,25964.4753512733
-43.9152330390587,13.9672067859988,24822.3481437981
-55.2854066547233,-15.172448522924,24173.4406274534
-44.5390493323508,-1.81107447482461,24906.5271494085
-54.8562753743649,8.48025326291236,24345.0907621955
-34.5510626020055,38.8223164648486,24741.3904248654
-4.20730653760804,12.8869554382973,25085.2137352651
-100.25358695787,-8.14285125313168,23873.111245933
-16.5110074374922,14.733219255104,25545.1452733542
-35.9002344244087,23.3935229092897,25005.4024903321
28.0724410110219,-36.7300395268351,25998.8511075032
7.84751451686189,61.2407982319623,26529.6332641649
-0.305203723117536,99.1825455821511,26308.9626890801
-31.1798726416086,4.82739393074193,24489.6517638831
-43.260512669065,12.9327537760793,24159.4386017546
-40.0377398553875,22.760299248396,24373.3287644551
-29.6324982818854,18.6292534271197,24833.5598902596
-28.1413365444719,-0.480904175977809,25066.0755826328
-37.0060553619017,-12.2547853658273,24644.4870424051
-151.323393251503,6.89353919452711,23795.8681165509
17.8768040890616,36.661930060887,25569.4447550713
44.7896215151205,3.15856888040429,27179.5525721131
0.146174036088753,-20.7258907210452,25136.760089238
15.5689790497141,-24.2915132993952,25410.1127525866
17.3150440511987,38.4565746738493,26277.9446544517
33.3873855543483,11.9083071300199,26161.6869162314
-19.1808820702672,-15.9071852805603,24969.5339774279
48.9339445450051,-0.545370520302549,26122.1277806875
75.2953243373886,45.439398631625,27024.0438741884
25.0227352899768,15.0954084501216,26234.6667120567
-10.3933124249723,-0.306817701099053,24890.2375244305
35.3406793683927,2.3974589637648,25865.2266600389
37.1328116504176,6.10542552473435,26358.8555183944
17.1463283537107,43.5206432545149,25687.3358159688
0.605835603897257,39.03600546431,25797.8259329337
-31.877738228561,-3.77561064065058,25009.0793190455
37.5029507167638,39.9421249196609,26721.012132958
-57.7256590401319,-5.35569234035282,24632.7178310298
-4.42758481043766,15.4237337867558,25594.574915973
31.1858931647971,-10.7008543020741,25881.4786346472
0.970699285512705,1.68178459842141,25339.4061027031
28.7379514029649,-34.775789915041,25791.1771176821
-17.270703456858,-20.2378246456686,25328.3485193035
2.65741656366641,11.0949102508704,26102.8188044633
-14.9988948975621,27.2218622599897,25924.0344308954
-112.580007230297,-52.1030718417935,23934.0129227856
-97.7901715070527,-46.8799835977475,23702.8278983406
84.9329220678481,-37.4436431671351,26752.0714722696
19.4725874821207,37.3205944243286,26065.2404943397
-21.5630215949297,-64.8967501659664,24806.0338329664
-45.8050535402318,-18.2062309442519,24193.8687646885
